268.08292	63	
268.14703	169	
268.21115	-187	
268.27524	208	
268.33936	-13	
268.40347	149	
268.46756	-1	
268.53168	99	
268.59576	62	
268.65988	121	
268.724	38	
268.78809	136	
268.8522	341	
268.91632	491	
268.98041	822	
269.04453	990	
269.10861	385	
269.17273	-30	
269.23685	108	
269.30093	25	
269.36505	5	
269.42914	0	
269.49326	-6	
269.55737	-100	
269.62146	31	
269.68558	-105	
269.74966	-135	
269.81378	-129	
269.8779	-9	
269.94199	48	
270.0061	-10	
270.07019	111	
270.13431	-91	
270.19839	52	
270.26251	4	
270.32663	179	
270.39072	1	
270.45483	-247	
270.51892	-31	
270.58304	-55	
270.64713	-128	
270.71124	-52	
270.77533	202	
270.83945	108	
270.90356	105	
270.96765	-95	
271.03177	19	
271.09586	-4	
271.15997	-176	
271.22406	-19	
271.28818	-75	
271.35226	57	
271.41638	34	
271.48047	-123	
271.54459	-7	
271.60867	19	
271.67279	15	
271.73691	91	
271.80099	155	
271.86511	41	
271.9292	-101	
271.99332	78	
272.0574	11	
272.12152	30	
272.18561	-3	
272.24973	21	
272.31381	97	
272.37793	-194	
272.44202	-130	
272.50613	-13	
272.57022	-14	
272.63434	66	
272.69843	61	
272.76254	-40	
272.82663	-83	
272.89075	-50	
272.95483	-101	
273.01895	15	
273.08304	15	
273.14716	-51	
273.21124	14	
273.27533	55	
273.33945	-7	
273.40353	-64	
273.46765	-78	
273.53174	-135	
273.59586	-93	
273.65994	-10	
273.72406	-50	
273.78815	17	
273.85226	-7	
273.91635	1	
273.98047	14	
274.04456	-43	
274.10864	65	
274.17276	-197	
274.23685	-54	
274.30096	33	
274.36505	-16	
274.42917	-10	
274.49326	-124	
274.55737	-51	
274.62146	-64	
274.68555	-62	
274.74966	6	
274.81375	48	
274.87787	-18	
274.94196	202	
275.00604	170	
275.07016	-79	
275.13425	137	
275.19836	-53	
275.26245	-57	
275.32657	-3	
275.39066	46	
275.45474	281	
275.51886	-28	
275.58295	29	
275.64703	-136	
275.71115	-82	
275.77524	19	
275.83936	-16	
275.90344	35	
275.96753	41	
276.03165	-122	
276.09573	44	
276.15985	-5	
276.22394	161	
276.28802	143	
276.35214	25	
276.41623	-39	
276.48032	-55	
276.54443	-108	
276.60852	73	
276.67261	41	
276.73672	-104	
276.80081	-49	
276.86493	68	
276.92902	-29	
276.9931	97	
277.05722	35	
277.12131	25	
277.18539	-97	
277.24951	82	
277.3136	-72	
277.37769	-131	
277.4418	191	
277.50589	-47	
277.56998	-45	
277.63409	79	
277.69818	32	
277.76227	68	
277.82639	28	
277.89047	32	
277.95456	106	
278.01865	31	
278.08276	62	
278.14685	-57	
278.21094	-78	
278.27505	-20	
278.33914	-18	
278.40323	39	
278.46735	-32	
278.53143	-22	
278.59552	29	
278.65961	63	
278.72372	-244	
278.78781	-177	
278.8519	-73	
278.91602	-127	
278.9801	-45	
279.04419	77	
279.10828	-180	
279.17239	57	
279.23648	-50	
279.30057	104	
279.36465	-134	
279.42877	-144	
279.49286	44	
279.55695	203	
279.62103	7	
279.68515	101	
279.74924	-50	
279.81332	14	
279.87741	167	
279.94153	-129	
280.00562	-48	
280.0697	-84	
280.13379	-142	
280.19791	229	
280.26199	89	
280.32608	11	
280.39017	-202	
280.45425	9	
280.51837	-25	
280.58246	152	
280.64655	6	
280.71063	-144	
280.77475	55	
280.83884	-18	
280.90292	218	
280.96701	-24	
281.0311	87	
281.09521	60	
281.1593	-82	
281.22339	130	
281.28748	-163	
281.35156	-48	
281.41565	-83	
281.47977	-94	
281.54385	-72	
281.60794	-51	
281.67203	-51	
281.73611	154	
281.8002	-41	
281.86432	-18	
281.92841	-122	
281.99249	16	
282.05658	-54	
282.12067	39	
282.18475	49	
282.24887	37	
282.31296	-3	
282.37704	-93	
282.44113	125	
282.50522	-200	
282.56931	102	
282.63339	-15	
282.69751	96	
282.7616	-102	
282.82568	-27	
282.88977	-3	
282.95386	-91	
283.01794	28	
283.08203	76	
283.14612	92	
283.21024	19	
283.27432	118	
283.33841	-65	
283.4025	-50	
283.46658	-42	
283.53067	-5	
283.59476	-76	
283.65884	-44	
283.72293	53	
283.78702	-78	
283.85114	48	
283.91522	22	
283.97931	-12	
284.0434	71	
284.10748	-160	
284.17157	27	
284.23566	96	
284.29974	111	
284.36383	17	
284.42792	109	
284.492	-176	
284.55609	3	
284.62018	102	
284.68427	-146	
284.74838	-113	
284.81247	24	
284.87656	-77	
284.94064	-32	
285.00473	196	
285.06882	89	
285.1329	26	
285.19699	11	
285.26108	243	
285.32516	-10	
285.38925	-156	
285.45334	-99	
285.51743	-102	
285.58151	47	
285.6456	65	
285.70969	-173	
285.77377	-233	
285.83786	-21	
285.90195	-41	
285.96603	-113	
286.03012	-74	
286.09421	81	
286.15829	50	
286.22238	77	
286.28647	152	
286.35056	-111	
286.41464	78	
286.47873	-69	
286.54282	-102	
286.6069	-105	
286.67099	-46	
286.73508	-56	
286.79916	1	
286.86325	3	
286.92734	82	
286.99142	27	
287.05551	14	
287.1196	67	
287.18369	41	
287.24774	82	
287.31183	-72	
287.37592	-96	
287.44	7	
287.50409	102	
287.56818	-186	
287.63226	-10	
287.69635	-70	
287.76044	-43	
287.82452	-33	
287.88861	-81	
287.9527	-137	
288.01678	25	
288.08087	42	
288.14493	-122	
288.20901	128	
288.2731	53	
288.33719	21	
288.40128	21	
288.46536	-3	
288.52945	-187	
288.59354	-225	
288.65762	13	
288.72171	-42	
288.78577	67	
288.84985	-55	
288.91394	-172	
288.97803	-99	
289.04211	41	
289.1062	-37	
289.17029	28	
289.23438	-3	
289.29843	71	
289.36252	-136	
289.42661	19	
289.49069	32	
289.55478	188	
289.61887	140	
289.68295	63	
289.74701	200	
289.8111	5	
289.87518	-183	
289.93927	40	
290.00336	72	
290.06744	16	
290.1315	-32	
290.19559	171	
290.25967	-2	
290.32376	60	
290.38785	-30	
290.4519	27	
290.51599	54	
290.58008	11	
290.64417	-73	
290.70825	43	
290.77231	-178	
290.8364	39	
290.90048	38	
290.96457	0	
291.02866	-56	
291.09271	-2	
291.1568	-15	
291.22089	54	
291.28497	85	
291.34906	-57	
291.41312	-163	
291.4772	-15	
291.54129	82	
291.60538	277	
291.66943	-2	
291.73352	26	
291.79761	-35	
291.86169	-122	
291.92575	-125	
291.98984	12	
292.05392	-60	
292.11801	-192	
292.18207	-11	
292.24615	55	
292.31024	30	
292.37433	-100	
292.43839	-43	
292.50247	28	
292.56656	119	
292.63062	-162	
292.6947	-109	
292.75879	-62	
292.82288	-71	
292.88693	-204	
292.95102	36	
293.01511	-26	
293.07916	3	
293.14325	-43	
293.20734	-9	
293.27139	154	
293.33548	134	
293.39957	46	
293.46362	-156	
293.52771	-55	
293.5918	11	
293.65585	-64	
293.71994	54	
293.78403	-246	
293.84808	-326	
293.91217	13	
293.97626	87	
294.04031	67	
294.1044	-19	
294.16849	202	
294.23254	-119	
294.29663	129	
294.36072	64	
294.42477	-55	
294.48886	208	
294.55292	-66	
294.617	-218	
294.68109	-40	
294.74515	90	
294.80923	74	
294.87332	-78	
294.93738	-59	
295.00146	-2	
295.06552	-124	
295.12961	83	
295.1937	-104	
295.25775	-204	
295.32184	-203	
295.38589	-63	
295.44998	-122	
295.51407	68	
295.57813	-32	
295.64221	87	
295.70627	-45	
295.77036	73	
295.83441	-143	
295.8985	-64	
295.96259	78	
296.02664	201	
296.09073	102	
296.15479	23	
296.21887	89	
296.28293	-24	
296.34702	61	
296.41107	85	
296.47516	-59	
296.53922	-99	
296.6033	-25	
296.66736	42	
296.73145	-45	
296.79553	37	
296.85959	31	
296.92368	4	
296.98773	241	
297.05182	10	
297.11588	171	
297.17996	58	
297.24402	243	
297.30811	-52	
297.37216	-46	
297.43625	-119	
297.50031	144	
297.56439	-114	
297.62845	9	
297.69254	4	
297.75659	172	
297.82065	67	
297.88474	25	
297.94879	121	
298.01288	73	
298.07693	-53	
298.14102	109	
298.20508	-51	
298.26917	58	
298.33322	35	
298.39731	44	
298.46136	78	
298.52542	-92	
298.58951	-95	
298.65356	-50	
298.71765	67	
298.78171	-63	
298.84579	200	
298.90985	-72	
298.97391	169	
299.03799	219	
299.10205	74	
299.16614	157	
299.23019	-11	
299.29425	0	
299.35834	-119	
299.42239	-12	
299.48648	-101	
299.55054	25	
299.61459	-13	
299.67868	-276	
299.74274	-81	
299.80682	-51	
299.87088	-80	
299.93494	127	
299.99902	78	
300.06308	-36	
300.12714	-62	
300.19122	-31	
300.25528	-43	
300.31934	99	
300.38342	7	
300.44748	9	
300.51154	-74	
300.57562	129	
300.63968	-67	
300.70374	-2	
300.76782	-2	
300.83188	8	
300.89594	19	
300.96002	-159	
301.02408	1	
301.08813	-148	
301.15222	-75	
301.21628	-248	
301.28033	-116	
301.34442	-43	
301.40848	211	
301.47253	82	
301.53659	23	
301.60068	-233	
301.66473	-34	
301.72879	-136	
301.79288	-120	
301.85693	-102	
301.92099	216	
301.98505	-63	
302.04913	19	
302.11319	68	
302.17725	-181	
302.2413	79	
302.30539	54	
302.36945	48	
302.4335	-22	
302.49756	111	
302.56165	-125	
