268.08292	104135	
268.14703	101179	
268.21115	100687	
268.27524	99436	
268.33936	101582	
268.40347	101635	
268.46756	105171	
268.53168	105695	
268.59576	103895	
268.65988	104552	
268.724	104811	
268.78809	106733	
268.8522	102962	
268.91632	98751	
268.98041	97038	
269.04453	96326	
269.10861	94388	
269.17273	91750	
269.23685	84744	
269.30093	84935	
269.36505	85877	
269.42914	86953	
269.49326	88727	
269.55737	85770	
269.62146	82534	
269.68558	82511	
269.74966	88568	
269.81378	92819	
269.8779	99840	
269.94199	100049	
270.0061	94680	
270.07019	91735	
270.13431	94782	
270.19839	95668	
270.26251	96738	
270.32663	92666	
270.39072	88906	
270.45483	89868	
270.51892	91214	
270.58304	90790	
270.64713	88811	
270.71124	83300	
270.77533	82419	
270.83945	85655	
270.90356	88662	
270.96765	89829	
271.03177	88945	
271.09586	91575	
271.15997	94513	
271.22406	97580	
271.28818	98039	
271.35226	96957	
271.41638	96811	
271.48047	94958	
271.54459	91678	
271.60867	87495	
271.67279	84164	
271.73691	83670	
271.80099	83797	
271.86511	83776	
271.9292	85030	
271.99332	87833	
272.0574	93285	
272.12152	91935	
272.18561	90287	
272.24973	87037	
272.31381	89289	
272.37793	89764	
272.44202	88654	
272.50613	84971	
272.57022	83277	
272.63434	82948	
272.69843	88875	
272.76254	90544	
272.82663	92908	
272.89075	93385	
272.95483	92440	
273.01895	87046	
273.08304	88897	
273.14716	87797	
273.21124	88408	
273.27533	91998	
273.33945	92982	
273.40353	89058	
273.46765	89962	
273.53174	92458	
273.59586	91978	
273.65994	91838	
273.72406	90744	
273.78815	95151	
273.85226	102066	
273.91635	100786	
273.98047	94024	
274.04456	91774	
274.10864	89781	
274.17276	94035	
274.23685	98743	
274.30096	98471	
274.36505	95958	
274.42917	92276	
274.49326	87340	
274.55737	83702	
274.62146	81744	
274.68555	80482	
274.74966	80032	
274.81375	79131	
274.87787	78568	
274.94196	84218	
275.00604	85737	
275.07016	82847	
275.13425	81367	
275.19836	83997	
275.26245	90479	
275.32657	90174	
275.39066	88636	
275.45474	86021	
275.51886	84583	
275.58295	87779	
275.64703	93125	
275.71115	99297	
275.77524	99985	
275.83936	99041	
275.90344	96438	
275.96753	94176	
276.03165	94436	
276.09573	98475	
276.15985	104225	
276.22394	107853	
276.28802	108355	
276.35214	108845	
276.41623	107905	
276.48032	108922	
276.54443	112563	
276.60852	114481	
276.67261	117408	
276.73672	112589	
276.80081	106198	
276.86493	101438	
276.92902	95124	
276.9931	92350	
277.05722	89982	
277.12131	94691	
277.18539	92919	
277.24951	92726	
277.3136	93122	
277.37769	94036	
277.4418	98556	
277.50589	101720	
277.56998	100130	
277.63409	94636	
277.69818	90862	
277.76227	91096	
277.82639	96742	
277.89047	100689	
277.95456	98000	
278.01865	97439	
278.08276	97578	
278.14685	100274	
278.21094	98466	
278.27505	100946	
278.33914	106412	
278.40323	114657	
278.46735	120377	
278.53143	118977	
278.59552	113300	
278.65961	113253	
278.72372	113276	
278.78781	117476	
278.8519	115733	
278.91602	114483	
278.9801	111229	
279.04419	108130	
279.10828	102296	
279.17239	100018	
279.23648	104929	
279.30057	114845	
279.36465	126143	
279.42877	129687	
279.49286	123985	
279.55695	121233	
279.62103	123004	
279.68515	124442	
279.74924	122059	
279.81332	117606	
279.87741	119768	
279.94153	121462	
280.00562	119051	
280.0697	118230	
280.13379	122517	
280.19791	130681	
280.26199	135395	
280.32608	134347	
280.39017	130581	
280.45425	125774	
280.51837	127388	
280.58246	129791	
280.64655	128755	
280.71063	139898	
280.77475	143393	
280.83884	146908	
280.90292	150370	
280.96701	151653	
281.0311	157136	
281.09521	163534	
281.1593	172522	
281.22339	184573	
281.28748	186302	
281.35156	193078	
281.41565	204488	
281.47977	215339	
281.54385	216219	
281.60794	223153	
281.67203	226510	
281.73611	220944	
281.8002	207207	
281.86432	200570	
281.92841	197135	
281.99249	190347	
282.05658	186504	
282.12067	186762	
282.18475	190775	
282.24887	194930	
282.31296	200968	
282.37704	207061	
282.44113	201303	
282.50522	192301	
282.56931	189629	
282.63339	190480	
282.69751	191104	
282.7616	192549	
282.82568	195919	
282.88977	197910	
282.95386	200219	
283.01794	200893	
283.08203	192724	
283.14612	177514	
283.21024	168286	
283.27432	170067	
283.33841	175810	
283.4025	176435	
283.46658	172635	
283.53067	167757	
283.59476	160427	
283.65884	160911	
283.72293	165691	
283.78702	166978	
283.85114	167508	
283.91522	162264	
283.97931	156338	
284.0434	150928	
284.10748	154467	
284.17157	154768	
284.23566	149751	
284.29974	146160	
284.36383	144740	
284.42792	151446	
284.492	156168	
284.55609	160643	
284.62018	157380	
284.68427	154804	
284.74838	146733	
284.81247	142069	
284.87656	141215	
284.94064	144616	
285.00473	147267	
285.06882	144129	
285.1329	143595	
285.19699	145046	
285.26108	143641	
285.32516	137753	
285.38925	134423	
285.45334	137414	
285.51743	139812	
285.58151	140541	
285.6456	138340	
285.70969	136014	
285.77377	131396	
285.83786	128075	
285.90195	122211	
285.96603	118847	
286.03012	117177	
286.09421	121635	
286.15829	127622	
286.22238	134358	
286.28647	142293	
286.35056	140325	
286.41464	138008	
286.47873	136930	
286.54282	133490	
286.6069	132187	
286.67099	134603	
286.73508	136438	
286.79916	136524	
286.86325	135613	
286.92734	133733	
286.99142	135192	
287.05551	134753	
287.1196	131533	
287.18369	127607	
287.24774	123553	
287.31183	123243	
287.37592	124064	
287.44	125171	
287.50409	123469	
287.56818	123350	
287.63226	121299	
287.69635	121643	
287.76044	126616	
287.82452	131415	
287.88861	126925	
287.9527	128566	
288.01678	131026	
288.08087	129533	
288.14493	129219	
288.20901	131560	
288.2731	131894	
288.33719	126370	
288.40128	126007	
288.46536	128718	
288.52945	133071	
288.59354	136534	
288.65762	132662	
288.72171	130335	
288.78577	130508	
288.84985	124610	
288.91394	123883	
288.97803	123452	
289.04211	129903	
289.1062	128410	
289.17029	130149	
289.23438	130416	
289.29843	131499	
289.36252	132833	
289.42661	136532	
289.49069	138798	
289.55478	131384	
289.61887	131115	
289.68295	135509	
289.74701	129985	
289.8111	124911	
289.87518	120594	
289.93927	119263	
290.00336	116778	
290.06744	114807	
290.1315	114827	
290.19559	128609	
290.25967	134829	
290.32376	132109	
290.38785	132367	
290.4519	134586	
290.51599	133387	
290.58008	128771	
290.64417	127409	
290.70825	130780	
290.77231	136112	
290.8364	129330	
290.90048	127222	
290.96457	132133	
291.02866	133917	
291.09271	137301	
291.1568	139415	
291.22089	138693	
291.28497	133455	
291.34906	131124	
291.41312	141173	
291.4772	150446	
291.54129	152208	
291.60538	154408	
291.66943	155863	
291.73352	156717	
291.79761	162178	
291.86169	164164	
291.92575	163880	
291.98984	159814	
292.05392	162400	
292.11801	160379	
292.18207	151207	
292.24615	145483	
292.31024	145550	
292.37433	144444	
292.43839	150424	
292.50247	156546	
292.56656	155632	
292.63062	156111	
292.6947	156109	
292.75879	156396	
292.82288	156648	
292.88693	162083	
292.95102	171541	
293.01511	175119	
293.07916	171865	
293.14325	169274	
293.20734	162007	
293.27139	157588	
293.33548	156914	
293.39957	159443	
293.46362	161013	
293.52771	161287	
293.5918	164215	
293.65585	165638	
293.71994	157026	
293.78403	155170	
293.84808	154996	
293.91217	155594	
293.97626	154964	
294.04031	152598	
294.1044	147740	
294.16849	147201	
294.23254	152788	
294.29663	152025	
294.36072	146477	
294.42477	148763	
294.48886	150265	
294.55292	149881	
294.617	142396	
294.68109	142396	
294.74515	150639	
294.80923	152709	
294.87332	158967	
294.93738	157460	
295.00146	153050	
295.06552	153422	
295.12961	152178	
295.1937	156064	
295.25775	155867	
295.32184	155828	
295.38589	150577	
295.44998	153052	
295.51407	154529	
295.57813	154486	
295.64221	151153	
295.70627	150212	
295.77036	148166	
295.83441	143174	
295.8985	147190	
295.96259	153420	
296.02664	153358	
296.09073	149098	
296.15479	153110	
296.21887	156289	
296.28293	161306	
296.34702	162866	
296.41107	160333	
296.47516	157189	
296.53922	157666	
296.6033	155265	
296.66736	157684	
296.73145	159370	
296.79553	162256	
296.85959	164573	
296.92368	176377	
296.98773	183349	
297.05182	177481	
297.11588	170065	
297.17996	165394	
297.24402	169864	
297.30811	171554	
297.37216	171782	
297.43625	165567	
297.50031	158712	
297.56439	157189	
297.62845	157352	
297.69254	156917	
297.75659	159126	
297.82065	161877	
297.88474	165680	
297.94879	170352	
298.01288	173534	
298.07693	168461	
298.14102	161248	
298.20508	157747	
298.26917	163506	
298.33322	172882	
298.39731	181173	
298.46136	175944	
298.52542	168795	
298.58951	171656	
298.65356	174646	
298.71765	180071	
298.78171	183508	
298.84579	184572	
298.90985	185463	
298.97391	191876	
299.03799	190188	
299.10205	197206	
299.16614	199991	
299.23019	192627	
299.29425	190146	
299.35834	191830	
299.42239	198138	
299.48648	197422	
299.55054	201451	
299.61459	205651	
299.67868	205238	
299.74274	205186	
299.80682	206295	
299.87088	208332	
299.93494	210088	
299.99902	208663	
300.06308	207351	
300.12714	209099	
300.19122	213089	
300.25528	218403	
300.31934	219976	
300.38342	220634	
300.44748	219688	
300.51154	214859	
300.57562	214146	
300.63968	215862	
300.70374	221717	
300.76782	229586	
300.83188	236138	
300.89594	248710	
300.96002	258784	
301.02408	265544	
301.08813	264428	
301.15222	254946	
301.21628	257752	
301.28033	264093	
301.34442	256161	
301.40848	246501	
301.47253	243319	
301.53659	248091	
301.60068	256769	
301.66473	266636	
301.72879	270288	
301.79288	280589	
301.85693	291393	
301.92099	295375	
301.98505	295213	
302.04913	297441	
302.11319	306249	
302.17725	303421	
302.2413	301483	
302.30539	304142	
302.36945	310008	
302.4335	318746	
302.49756	325189	
302.56165	328567	
302.6257	324755	
302.68976	332305	
302.75381	343641	
302.8179	346280	
302.88196	344818	
302.94601	356219	
303.01007	360897	
303.07413	357198	
303.13821	349212	
303.20227	350996	
303.26633	348733	
303.33038	354423	
303.39444	368642	
303.45853	380632	
303.52258	384030	
303.58664	381973	
303.6507	383102	
303.71475	385051	
303.77884	386113	
303.8429	388916	
303.90695	384901	
303.97101	380620	
304.03506	390127	
304.09912	399371	
304.16321	413710	
304.22726	427406	
304.29132	442354	
304.35538	458155	
304.41943	473106	
304.48349	470852	
304.54755	473950	
304.6116	484777	
304.67569	505132	
304.73975	528161	
304.8038	548746	
304.86786	567215	
304.93192	590549	
304.99597	610316	
305.06003	625878	
305.12408	637233	
305.18817	661794	
305.25223	675098	
305.31628	680024	
305.38034	690026	
305.4444	698611	
305.50845	703142	
305.57251	707619	
305.63657	705146	
305.70062	717123	
305.76468	742160	
305.82874	762346	
305.89279	770895	
305.95685	774558	
306.0209	782523	
306.08499	774160	
306.14905	769093	
306.2131	767641	
306.27716	787852	
306.34122	815564	
306.40527	837578	
306.46933	844511	
306.53339	846534	
306.59744	858175	
306.6615	874231	
306.72556	894483	
306.78961	915213	
306.85367	941618	
