268.08292	169275	
268.14703	170203	
268.21115	174611	
268.27524	174867	
268.33936	176842	
268.40347	173132	
268.46756	169888	
268.53168	170386	
268.59576	173411	
268.65988	179259	
268.724	181472	
268.78809	178105	
268.8522	176901	
268.91632	180592	
268.98041	185523	
269.04453	187077	
269.10861	183875	
269.17273	180021	
269.23685	175880	
269.30093	180507	
269.36505	180824	
269.42914	183846	
269.49326	182234	
269.55737	178293	
269.62146	178482	
269.68558	177462	
269.74966	179187	
269.81378	180430	
269.8779	179665	
269.94199	187558	
270.0061	196084	
270.07019	193834	
270.13431	190547	
270.19839	189125	
270.26251	196928	
270.32663	197221	
270.39072	190796	
270.45483	183023	
270.51892	173907	
270.58304	168420	
270.64713	175946	
270.71124	183337	
270.77533	182430	
270.83945	178045	
270.90356	172374	
270.96765	174618	
271.03177	176144	
271.09586	183935	
271.15997	186755	
271.22406	181308	
271.28818	176689	
271.35226	173591	
271.41638	173113	
271.48047	173295	
271.54459	169769	
271.60867	173016	
271.67279	173133	
271.73691	172130	
271.80099	173816	
271.86511	175960	
271.9292	172227	
271.99332	174504	
272.0574	178932	
272.12152	180164	
272.18561	179985	
272.24973	172107	
272.31381	170707	
272.37793	170055	
272.44202	171588	
272.50613	173077	
272.57022	174480	
272.63434	176801	
272.69843	182875	
272.76254	183486	
272.82663	180869	
272.89075	178905	
272.95483	178762	
273.01895	178365	
273.08304	182416	
273.14716	179302	
273.21124	178096	
273.27533	184251	
273.33945	189475	
273.40353	189569	
273.46765	191720	
273.53174	191134	
273.59586	185893	
273.65994	188634	
273.72406	194624	
273.78815	191488	
273.85226	187962	
273.91635	186085	
273.98047	187170	
274.04456	193799	
274.10864	195531	
274.17276	189179	
274.23685	187446	
274.30096	185056	
274.36505	190020	
274.42917	196994	
274.49326	202687	
274.55737	198580	
274.62146	197512	
274.68555	195082	
274.74966	192598	
274.81375	199842	
274.87787	202774	
274.94196	209549	
275.00604	207388	
275.07016	203761	
275.13425	200614	
275.19836	199474	
275.26245	205121	
275.32657	203183	
275.39066	194831	
275.45474	193167	
275.51886	195203	
275.58295	203578	
275.64703	204409	
275.71115	203480	
275.77524	208042	
275.83936	211627	
275.90344	212959	
275.96753	217512	
276.03165	222406	
276.09573	220895	
276.15985	211340	
276.22394	207632	
276.28802	204488	
276.35214	196933	
276.41623	192182	
276.48032	188765	
276.54443	198162	
276.60852	199067	
276.67261	203628	
276.73672	208572	
276.80081	209873	
276.86493	197927	
276.92902	190112	
276.9931	192774	
277.05722	197697	
277.12131	202383	
277.18539	207122	
277.24951	206646	
277.3136	204544	
277.37769	205146	
277.4418	208586	
277.50589	205957	
277.56998	196721	
277.63409	195488	
277.69818	200079	
277.76227	203304	
277.82639	203853	
277.89047	198374	
277.95456	198418	
278.01865	203383	
278.08276	201742	
278.14685	201605	
278.21094	197580	
278.27505	199219	
278.33914	198635	
278.40323	199294	
278.46735	203980	
278.53143	212147	
278.59552	224047	
278.65961	221839	
278.72372	223693	
278.78781	223897	
278.8519	219891	
278.91602	218040	
278.9801	217215	
279.04419	219658	
279.10828	224646	
279.17239	228623	
279.23648	234290	
279.30057	235758	
279.36465	239419	
279.42877	242668	
279.49286	246082	
279.55695	243031	
279.62103	237884	
279.68515	239681	
279.74924	243163	
279.81332	244987	
279.87741	244085	
279.94153	248296	
280.00562	255201	
280.0697	257473	
280.13379	254898	
280.19791	251986	
280.26199	251655	
280.32608	251051	
280.39017	249223	
280.45425	244916	
280.51837	250203	
280.58246	264562	
280.64655	274903	
280.71063	277586	
280.77475	272978	
280.83884	269535	
280.90292	270569	
280.96701	268043	
281.0311	268721	
281.09521	261540	
281.1593	258540	
281.22339	260555	
281.28748	260337	
281.35156	259898	
281.41565	257400	
281.47977	257019	
281.54385	256349	
281.60794	258740	
281.67203	265041	
281.73611	265447	
281.8002	260384	
281.86432	261985	
281.92841	262864	
281.99249	267147	
282.05658	271385	
282.12067	268507	
282.18475	262857	
282.24887	257679	
282.31296	250871	
282.37704	247335	
282.44113	243929	
282.50522	241774	
282.56931	251391	
282.63339	262323	
282.69751	263343	
282.7616	258779	
282.82568	258767	
282.88977	263561	
282.95386	263898	
283.01794	256328	
283.08203	250797	
283.14612	245277	
283.21024	245870	
283.27432	253585	
283.33841	261020	
283.4025	257870	
283.46658	250721	
283.53067	252713	
283.59476	255451	
283.65884	252544	
283.72293	244805	
283.78702	238437	
283.85114	243451	
283.91522	244369	
283.97931	236173	
284.0434	227437	
284.10748	227063	
284.17157	227922	
284.23566	233392	
284.29974	237978	
284.36383	231404	
284.42792	226208	
284.492	220088	
284.55609	214725	
284.62018	211841	
284.68427	216245	
284.74838	224167	
284.81247	227447	
284.87656	228049	
284.94064	223341	
285.00473	220902	
285.06882	221089	
285.1329	222777	
285.19699	227796	
285.26108	234000	
285.32516	238655	
285.38925	237663	
285.45334	232510	
285.51743	228961	
285.58151	230121	
