268.08292	451271	
268.14703	448315	
268.21115	451207	
268.27524	461682	
268.33936	470613	
268.40347	472886	
268.46756	468621	
268.53168	461935	
268.59576	455210	
268.65988	454907	
268.724	459023	
268.78809	469234	
268.8522	465582	
268.91632	470008	
268.98041	472510	
269.04453	469632	
269.10861	466205	
269.17273	466460	
269.23685	471270	
269.30093	487267	
269.36505	498097	
269.42914	501093	
269.49326	495030	
269.55737	494481	
269.62146	497163	
269.68558	502532	
269.74966	503221	
269.81378	507967	
269.8779	518152	
269.94199	531168	
270.0061	540092	
270.07019	550097	
270.13431	555448	
270.19839	567282	
270.26251	573124	
270.32663	567827	
270.39072	567738	
270.45483	574936	
270.51892	583368	
270.58304	600841	
270.64713	607150	
270.71124	603712	
270.77533	616356	
270.83945	639691	
270.90356	650896	
270.96765	653814	
271.03177	667071	
271.09586	673092	
271.15997	671756	
271.22406	685069	
271.28818	697584	
271.35226	712543	
271.41638	734841	
271.48047	765601	
271.54459	793377	
271.60867	820338	
271.67279	831945	
271.73691	829062	
271.80099	824883	
271.86511	839816	
271.9292	852056	
271.99332	843177	
272.0574	829038	
272.12152	817805	
272.18561	810389	
272.24973	817650	
272.31381	840097	
272.37793	862122	
272.44202	879815	
272.50613	893758	
272.57022	904273	
272.63434	896694	
272.69843	893510	
272.76254	898231	
272.82663	902798	
272.89075	914823	
272.95483	933391	
273.01895	966165	
273.08304	986105	
273.14716	987377	
273.21124	996405	
273.27533	1.00916e+06	
273.33945	1.00868e+06	
273.40353	1.01767e+06	
273.46765	1.04133e+06	
273.53174	1.07337e+06	
273.59586	1.10571e+06	
273.65994	1.13191e+06	
273.72406	1.13788e+06	
273.78815	1.15474e+06	
273.85226	1.17482e+06	
273.91635	1.19497e+06	
273.98047	1.2136e+06	
274.04456	1.23148e+06	
274.10864	1.25918e+06	
274.17276	1.26865e+06	
274.23685	1.2832e+06	
274.30096	1.29009e+06	
274.36505	1.30507e+06	
274.42917	1.32295e+06	
274.49326	1.34026e+06	
274.55737	1.36686e+06	
274.62146	1.35697e+06	
274.68555	1.35723e+06	
274.74966	1.36091e+06	
274.81375	1.3583e+06	
274.87787	1.35166e+06	
274.94196	1.34416e+06	
275.00604	1.32884e+06	
275.07016	1.30162e+06	
275.13425	1.28732e+06	
275.19836	1.28988e+06	
275.26245	1.28534e+06	
275.32657	1.26446e+06	
275.39066	1.23674e+06	
275.45474	1.21367e+06	
275.51886	1.18143e+06	
275.58295	1.17123e+06	
275.64703	1.16443e+06	
275.71115	1.1369e+06	
275.77524	1.11669e+06	
275.83936	1.10238e+06	
275.90344	1.09915e+06	
275.96753	1.10529e+06	
276.03165	1.07816e+06	
276.09573	1.0619e+06	
276.15985	1.05525e+06	
276.22394	1.04376e+06	
276.28802	1.02757e+06	
276.35214	994871	
276.41623	987260	
276.48032	978289	
276.54443	945320	
276.60852	915128	
276.67261	891843	
276.73672	858939	
276.80081	831840	
276.86493	812854	
276.92902	799734	
276.9931	810237	
277.05722	821517	
277.12131	835083	
277.18539	833275	
277.24951	807268	
277.3136	774315	
277.37769	759867	
277.4418	772422	
277.50589	777932	
277.56998	772324	
277.63409	770893	
277.69818	764462	
277.76227	758153	
277.82639	765651	
277.89047	772613	
277.95456	779212	
278.01865	783661	
278.08276	775964	
278.14685	767314	
278.21094	770078	
278.27505	758102	
278.33914	744401	
278.40323	738693	
278.46735	736448	
278.53143	730301	
278.59552	707627	
278.65961	696640	
278.72372	695362	
278.78781	682738	
278.8519	660195	
278.91602	642302	
278.9801	627854	
279.04419	614975	
279.10828	605754	
279.17239	604638	
279.23648	616076	
279.30057	626148	
279.36465	625793	
279.42877	612936	
279.49286	598178	
279.55695	593578	
279.62103	587913	
279.68515	569795	
279.74924	561903	
279.81332	561272	
279.87741	563528	
279.94153	569558	
280.00562	575989	
280.0697	575653	
280.13379	580927	
280.19791	574330	
280.26199	557982	
280.32608	549662	
280.39017	549914	
280.45425	549208	
280.51837	564194	
280.58246	573103	
280.64655	575438	
280.71063	581966	
280.77475	583077	
280.83884	584429	
280.90292	583692	
280.96701	573870	
281.0311	567700	
281.09521	562135	
281.1593	556665	
281.22339	551393	
281.28748	544267	
281.35156	540325	
281.41565	536213	
281.47977	530624	
281.54385	539248	
281.60794	558388	
281.67203	568585	
281.73611	568377	
281.8002	556288	
281.86432	549531	
281.92841	555036	
281.99249	553255	
282.05658	551859	
282.12067	547522	
282.18475	540248	
282.24887	536017	
282.31296	533207	
282.37704	534036	
282.44113	543291	
282.50522	552751	
282.56931	566029	
282.63339	577145	
282.69751	592512	
282.7616	601994	
282.82568	602260	
282.88977	593933	
282.95386	582962	
283.01794	581310	
283.08203	568921	
283.14612	559085	
283.21024	552809	
283.27432	567509	
283.33841	591959	
283.4025	593912	
283.46658	596768	
283.53067	602956	
283.59476	600159	
283.65884	605569	
283.72293	613415	
283.78702	617128	
283.85114	618373	
283.91522	614297	
283.97931	613246	
284.0434	611325	
284.10748	603545	
284.17157	602499	
284.23566	606319	
284.29974	598131	
284.36383	584475	
284.42792	574440	
284.492	578070	
284.55609	575501	
284.62018	561009	
284.68427	552412	
284.74838	548512	
284.81247	553918	
284.87656	562496	
284.94064	554869	
285.00473	538536	
285.06882	525350	
285.1329	526817	
285.19699	523699	
285.26108	513853	
285.32516	511356	
285.38925	522884	
285.45334	532280	
285.51743	529027	
285.58151	521011	
285.6456	518333	
285.70969	514056	
285.77377	508427	
285.83786	501717	
285.90195	497016	
285.96603	495645	
286.03012	492754	
286.09421	496600	
286.15829	487812	
286.22238	484907	
286.28647	488807	
286.35056	491679	
286.41464	486640	
286.47873	494486	
286.54282	516124	
286.6069	534481	
286.67099	534276	
286.73508	528579	
286.79916	524487	
286.86325	517286	
286.92734	502078	
286.99142	494152	
287.05551	485179	
287.1196	478488	
287.18369	485752	
287.24774	501108	
287.31183	503083	
287.37592	506602	
287.44	503370	
287.50409	498823	
287.56818	505541	
287.63226	497133	
287.69635	487374	
287.76044	484265	
287.82452	490677	
287.88861	484132	
287.9527	476617	
288.01678	462100	
288.08087	456389	
288.14493	459233	
288.20901	474094	
288.2731	482675	
288.33719	481655	
288.40128	481684	
288.46536	489445	
288.52945	490592	
288.59354	480489	
288.65762	470227	
288.72171	462436	
288.78577	454968	
288.84985	453283	
288.91394	463617	
288.97803	465472	
289.04211	471377	
289.1062	464251	
289.17029	467189	
289.23438	477859	
289.29843	483555	
289.36252	478900	
289.42661	472238	
289.49069	461116	
289.55478	453273	
289.61887	449792	
289.68295	449022	
289.74701	445830	
289.8111	438865	
289.87518	436250	
289.93927	442335	
290.00336	448810	
290.06744	448874	
290.1315	448812	
290.19559	460244	
290.25967	468565	
290.32376	473979	
290.38785	474305	
290.4519	468432	
290.51599	467565	
290.58008	478658	
290.64417	486461	
290.70825	487402	
290.77231	488300	
290.8364	492469	
290.90048	493902	
290.96457	486563	
291.02866	480994	
291.09271	484429	
291.1568	491041	
291.22089	493611	
291.28497	500002	
291.34906	504034	
291.41312	505869	
291.4772	505095	
291.54129	503308	
291.60538	511208	
291.66943	532436	
291.73352	542524	
291.79761	545432	
291.86169	552408	
291.92575	556560	
291.98984	554424	
292.05392	556207	
292.11801	568031	
292.18207	571779	
292.24615	575475	
292.31024	591621	
292.37433	610861	
292.43839	616278	
292.50247	606106	
292.56656	589478	
292.63062	589716	
292.6947	587171	
292.75879	575721	
292.82288	573825	
292.88693	585919	
292.95102	597331	
293.01511	598700	
293.07916	602514	
293.14325	601374	
293.20734	594709	
293.27139	611112	
293.33548	629844	
293.39957	636711	
293.46362	644499	
293.52771	649757	
293.5918	650694	
293.65585	644798	
293.71994	640800	
293.78403	645099	
293.84808	649901	
293.91217	664014	
293.97626	676896	
294.04031	693479	
294.1044	705867	
294.16849	706691	
294.23254	696128	
294.29663	696593	
294.36072	692591	
294.42477	684064	
294.48886	686511	
294.55292	699913	
294.617	715757	
294.68109	738400	
294.74515	745618	
294.80923	741347	
294.87332	735435	
294.93738	731003	
295.00146	728252	
295.06552	732792	
295.12961	725377	
295.1937	727943	
295.25775	730670	
295.32184	735996	
295.38589	732876	
295.44998	734277	
295.51407	740483	
295.57813	747234	
295.64221	757043	
295.70627	759396	
295.77036	757119	
295.83441	767129	
295.8985	792448	
295.96259	818642	
296.02664	847837	
296.09073	875143	
296.15479	883698	
296.21887	888577	
296.28293	889987	
296.34702	880332	
296.41107	889284	
296.47516	900968	
296.53922	914827	
296.6033	903619	
296.66736	895615	
296.73145	882835	
296.79553	867308	
296.85959	855738	
296.92368	850208	
296.98773	846932	
297.05182	844322	
297.11588	837808	
297.17996	823666	
297.24402	818211	
297.30811	837329	
297.37216	849043	
297.43625	844852	
297.50031	852552	
297.56439	869144	
297.62845	885816	
297.69254	894772	
297.75659	884811	
297.82065	869917	
297.88474	867538	
297.94879	861726	
298.01288	852449	
298.07693	841233	
298.14102	808884	
298.20508	783288	
298.26917	783108	
298.33322	791403	
298.39731	816664	
298.46136	832301	
298.52542	823057	
298.58951	825234	
298.65356	830238	
298.71765	846647	
298.78171	856249	
298.84579	854681	
298.90985	864849	
298.97391	878950	
299.03799	865499	
299.10205	850059	
299.16614	851552	
299.23019	852490	
299.29425	860802	
299.35834	869261	
299.42239	887286	
299.48648	913718	
299.55054	928876	
299.61459	931098	
299.67868	918395	
299.74274	919573	
299.80682	923651	
299.87088	934889	
299.93494	938404	
299.99902	933080	
300.06308	926473	
300.12714	924400	
300.19122	908348	
300.25528	898413	
300.31934	904199	
300.38342	908142	
300.44748	906358	
300.51154	897641	
300.57562	889159	
300.63968	896397	
300.70374	903819	
300.76782	895340	
300.83188	891930	
300.89594	886589	
300.96002	888735	
301.02408	910669	
301.08813	929284	
301.15222	952272	
301.21628	975732	
301.28033	1.00171e+06	
301.34442	1.01506e+06	
301.40848	1.02663e+06	
301.47253	1.04909e+06	
301.53659	1.06115e+06	
301.60068	1.08965e+06	
301.66473	1.12107e+06	
301.72879	1.13387e+06	
301.79288	1.12329e+06	
301.85693	1.10344e+06	
301.92099	1.08796e+06	
301.98505	1.09499e+06	
302.04913	1.09401e+06	
302.11319	1.08637e+06	
302.17725	1.09052e+06	
302.2413	1.08579e+06	
302.30539	1.05365e+06	
302.36945	1.04404e+06	
302.4335	1.04115e+06	
302.49756	1.02331e+06	
302.56165	1.00225e+06	
302.6257	989051	
302.68976	987033	
302.75381	989902	
302.8179	988008	
302.88196	978424	
302.94601	966914	
303.01007	941634	
303.07413	911564	
303.13821	893734	
303.20227	892554	
303.26633	877524	
303.33038	862839	
303.39444	848862	
303.45853	850762	
303.52258	867368	
303.58664	874751	
303.6507	885533	
303.71475	894962	
303.77884	904793	
303.8429	900670	
303.90695	880811	
303.97101	862383	
304.03506	860189	
304.09912	849878	
304.16321	821808	
304.22726	814530	
304.29132	809010	
304.35538	814229	
304.41943	805504	
304.48349	792738	
304.54755	783729	
304.6116	781210	
304.67569	784638	
304.73975	784099	
304.8038	800489	
304.86786	829196	
304.93192	853467	
304.99597	858156	
305.06003	861104	
305.12408	876748	
305.18817	895409	
305.25223	905221	
305.31628	908141	
305.38034	901598	
305.4444	899174	
305.50845	901008	
305.57251	899368	
305.63657	888338	
305.70062	881209	
305.76468	880507	
305.82874	882639	
305.89279	870441	
305.95685	849169	
306.0209	824847	
306.08499	810849	
306.14905	824317	
306.2131	831239	
306.27716	821411	
306.34122	796667	
306.40527	774685	
306.46933	765772	
306.53339	765881	
306.59744	774856	
306.6615	770910	
306.72556	756130	
306.78961	735517	
306.85367	732518	
306.91772	752144	
306.98178	772711	
307.04584	778467	
307.10989	779460	
307.17395	769660	
307.23801	754627	
307.30206	732039	
307.36612	706241	
307.43018	697449	
307.49423	699979	
307.55829	697267	
307.62234	698123	
307.6864	692204	
307.75046	677408	
307.81451	665621	
307.87857	648739	
307.94263	637501	
308.00665	643781	
308.07071	637350	
308.13477	627414	
308.19882	615503	
